Entidad,Contexto
Ciudad de México,"sustituyeron las carretas y los tranvias tirados por mulas. Las comunicaciones y otros avances tecnoldgi- cos modificaron la vida de los mexicanos. Con la generacion y el uso de la electricidad se favorecidé una actividad nocturna mas intensa en las ciuda- des. Por ejemplo, el cinematégrafo ofrecié nuevos Ferrocarril de la €poca del Porfiriato en Jalisco. ALEGRE OAOSERUCHOS Del eléetricd tranvia ‘TUVO LUGAR EL DIA CINCO Oe EST YRINUERO EY LA VILLA. Machivima concerrencla Cartel de inauguraci6n del tranvia de la Ciudad de México, elaborado por José Guadalupe Posada."
Ciudad de México,"Esta situacién provocé el descontento de gran parte de la pobla- cién rural mexicana y dio pie a levantamientos campesinos en los actuales territorios de Veracruz, Hidalgo, México, Chihuahua, San Luis Potosi, Nayarit, Sonora, Guerrero, Oaxaca, Chiapas, Yucatan y Ciudad de México, los cuales fueron reprimidos con violencia. Unos cuantos mexicanos y algunos extranjeros eran los duefos de Ja tierra y las fabricas. En cambio, la mayoria de la poblacién Damas en la platea de un hipédromo. no poseia siquiera una parcela para sembrar, ni podia trabajar de forma independiente a causa de la falta de recursos, por lo que"
José Guadalupe Posada,"sustituyeron las carretas y los tranvias tirados por mulas. Las comunicaciones y otros avances tecnoldgi- cos modificaron la vida de los mexicanos. Con la generacion y el uso de la electricidad se favorecidé una actividad nocturna mas intensa en las ciuda- des. Por ejemplo, el cinematégrafo ofrecié nuevos Ferrocarril de la €poca del Porfiriato en Jalisco. ALEGRE OAOSERUCHOS Del eléetricd tranvia ‘TUVO LUGAR EL DIA CINCO Oe EST YRINUERO EY LA VILLA. Machivima concerrencla Cartel de inauguraci6n del tranvia de la Ciudad de México, elaborado por José Guadalupe Posada."
José Guadalupe Posada,"BLOQUE Ill Grabado de José Guadalupe Posada sobre la situaci6n de los trabajadores en algunas haciendas. Sindicato. Organizacion de trabajadores unidos para la defensa y mejora de sus con- diciones laborales. Huelga. Suspensién de la- bores en un centro de trabajo para exigir a los patrones me- jorar las condiciones laborales, como aumento de salario, prestaciones y seguridad, en- tre otras. Tanto en el campo como en las fabricas, la jornada de los obreros y peones era de 12a 15 horas diarias y recibian un salario que no al- canzaba para cubrir sus necesidades basicas. Con frecuencia se les pagaba"
Primaria Tic,"BLOQUE Ill Entra al portal Primaria Tic: <http://basica.primariatic. sep.gob.mx>. En la pestafia Busca, anota ¥ Escena de la primera pelicula filmada en México (E/ presidente de la Republica paseando a caballo en el Bosque de Chapultepec, 1896) por los representantes de los Lumiére, Claude Ferdinand Bon Bernard y Gabriel Veyre. espacios de diversion y esparcimiento a la sociedad; la camara fo- tografica representé un medio para perpetuar escenas cotidianas y personajes de la época, y los teléfonos se volvieron el contacto entre los comercios y las familias adineradas que tenian acceso a este me- dio de comunicacién. Sin embargo, la"
Primaria Tic,"entre siete y doce afios desempefiaron diferentes actividades durante la lucha revolucionaria, aunque al- gunos participaron en el combate, otros tuvieron tareas como tocar el redoble de tambores o ejecutar la diana militar; también fueron aguadores, caballerangos, mensajeros, centinelas y ayudaban a cocinar. Entra al portal Primaria Tic: Et COMPRENDO Y APLICO <http://basica.primariatic. sep.gob.mx>. En la pestafia Lee los fragmentos del Plan de Ayala y de la Ley Agraria de la pagina Busca, anota « pas 99 y contesta en tu cuaderno las siguientes preguntas. 2nor ® Identifica a los autores de los documentos. ™ {Qué proponen? ™ Qué problemas"
Primaria Tic,"102 BLOQUE Il a COMPRENDO LICO Lee con atencién el siguiente corrido y contesta estas preguntas. @ ~Qué cuenta? ® ~En qué momento historico se desarrolla la cancién? ™@ ~Cual fue el papel de la mujer durante la Re- voluci6n? @ ~Habra existido Adelita? PARA SABER MAS Entra al portal Primaria Tic: <http://basica. primariatic.sep.gob.mx>. En la pestafia Busca, anota corrido. La Adelita En lo alto de una abrupta serrania, acampando se encontraba un regimiento y una moza que valiente lo seguia, locamente enamorada del sargento. Popular entre la tropa era Adelita, la mujer que el sargento idolatraba; porque a més"
Busca,"BLOQUE Ill Entra al portal Primaria Tic: <http://basica.primariatic. sep.gob.mx>. En la pestafia Busca, anota ¥ Escena de la primera pelicula filmada en México (E/ presidente de la Republica paseando a caballo en el Bosque de Chapultepec, 1896) por los representantes de los Lumiére, Claude Ferdinand Bon Bernard y Gabriel Veyre. espacios de diversion y esparcimiento a la sociedad; la camara fo- tografica representé un medio para perpetuar escenas cotidianas y personajes de la época, y los teléfonos se volvieron el contacto entre los comercios y las familias adineradas que tenian acceso a este me- dio de comunicacién. Sin embargo, la"
Busca,"entre siete y doce afios desempefiaron diferentes actividades durante la lucha revolucionaria, aunque al- gunos participaron en el combate, otros tuvieron tareas como tocar el redoble de tambores o ejecutar la diana militar; también fueron aguadores, caballerangos, mensajeros, centinelas y ayudaban a cocinar. Entra al portal Primaria Tic: Et COMPRENDO Y APLICO <http://basica.primariatic. sep.gob.mx>. En la pestafia Lee los fragmentos del Plan de Ayala y de la Ley Agraria de la pagina Busca, anota « pas 99 y contesta en tu cuaderno las siguientes preguntas. 2nor ® Identifica a los autores de los documentos. ™ {Qué proponen? ™ Qué problemas"
Busca,"102 BLOQUE Il a COMPRENDO LICO Lee con atencién el siguiente corrido y contesta estas preguntas. @ ~Qué cuenta? ® ~En qué momento historico se desarrolla la cancién? ™@ ~Cual fue el papel de la mujer durante la Re- voluci6n? @ ~Habra existido Adelita? PARA SABER MAS Entra al portal Primaria Tic: <http://basica. primariatic.sep.gob.mx>. En la pestafia Busca, anota corrido. La Adelita En lo alto de una abrupta serrania, acampando se encontraba un regimiento y una moza que valiente lo seguia, locamente enamorada del sargento. Popular entre la tropa era Adelita, la mujer que el sargento idolatraba; porque a més"
Bosque de Chapultepec,"BLOQUE Ill Entra al portal Primaria Tic: <http://basica.primariatic. sep.gob.mx>. En la pestafia Busca, anota ¥ Escena de la primera pelicula filmada en México (E/ presidente de la Republica paseando a caballo en el Bosque de Chapultepec, 1896) por los representantes de los Lumiére, Claude Ferdinand Bon Bernard y Gabriel Veyre. espacios de diversion y esparcimiento a la sociedad; la camara fo- tografica representé un medio para perpetuar escenas cotidianas y personajes de la época, y los teléfonos se volvieron el contacto entre los comercios y las familias adineradas que tenian acceso a este me- dio de comunicacién. Sin embargo, la"
Claude Ferdinand Bon Bernard,"BLOQUE Ill Entra al portal Primaria Tic: <http://basica.primariatic. sep.gob.mx>. En la pestafia Busca, anota ¥ Escena de la primera pelicula filmada en México (E/ presidente de la Republica paseando a caballo en el Bosque de Chapultepec, 1896) por los representantes de los Lumiére, Claude Ferdinand Bon Bernard y Gabriel Veyre. espacios de diversion y esparcimiento a la sociedad; la camara fo- tografica representé un medio para perpetuar escenas cotidianas y personajes de la época, y los teléfonos se volvieron el contacto entre los comercios y las familias adineradas que tenian acceso a este me- dio de comunicacién. Sin embargo, la"
Gabriel,"BLOQUE Ill Entra al portal Primaria Tic: <http://basica.primariatic. sep.gob.mx>. En la pestafia Busca, anota ¥ Escena de la primera pelicula filmada en México (E/ presidente de la Republica paseando a caballo en el Bosque de Chapultepec, 1896) por los representantes de los Lumiére, Claude Ferdinand Bon Bernard y Gabriel Veyre. espacios de diversion y esparcimiento a la sociedad; la camara fo- tografica representé un medio para perpetuar escenas cotidianas y personajes de la época, y los teléfonos se volvieron el contacto entre los comercios y las familias adineradas que tenian acceso a este me- dio de comunicacién. Sin embargo, la"
Escuela Nacional de Bellas Artes,"introduccién de estos avances hizo mis evidentes las desigualdades sociales en el pais y el crecimiento econdémico fue sdlo para unos cuantos. Las ciudades fueron el escenario en donde se podian observar con claridad los enormes contrastes entre ricos y pobres. Porfirio Diaz visitando la Escuela Nacional de Bellas Artes. mujeres. No obstante, entre 1886 y 1889 se graduaron la primera dentista, la primera cirujana y la primera abogada. La primera médica mexicana fue Matilde Montoya. A pesar de todos los obstaculos que enfrenté a lo largo de su vida para lograr- lo, en 1887 recibi6 su titulo profesional."
Matilde Montoya,"introduccién de estos avances hizo mis evidentes las desigualdades sociales en el pais y el crecimiento econdémico fue sdlo para unos cuantos. Las ciudades fueron el escenario en donde se podian observar con claridad los enormes contrastes entre ricos y pobres. Porfirio Diaz visitando la Escuela Nacional de Bellas Artes. mujeres. No obstante, entre 1886 y 1889 se graduaron la primera dentista, la primera cirujana y la primera abogada. La primera médica mexicana fue Matilde Montoya. A pesar de todos los obstaculos que enfrenté a lo largo de su vida para lograr- lo, en 1887 recibi6 su titulo profesional."
Hidalgo,"Esta situacién provocé el descontento de gran parte de la pobla- cién rural mexicana y dio pie a levantamientos campesinos en los actuales territorios de Veracruz, Hidalgo, México, Chihuahua, San Luis Potosi, Nayarit, Sonora, Guerrero, Oaxaca, Chiapas, Yucatan y Ciudad de México, los cuales fueron reprimidos con violencia. Unos cuantos mexicanos y algunos extranjeros eran los duefos de Ja tierra y las fabricas. En cambio, la mayoria de la poblacién Damas en la platea de un hipédromo. no poseia siquiera una parcela para sembrar, ni podia trabajar de forma independiente a causa de la falta de recursos, por lo que"
San Luis Potosi,"Esta situacién provocé el descontento de gran parte de la pobla- cién rural mexicana y dio pie a levantamientos campesinos en los actuales territorios de Veracruz, Hidalgo, México, Chihuahua, San Luis Potosi, Nayarit, Sonora, Guerrero, Oaxaca, Chiapas, Yucatan y Ciudad de México, los cuales fueron reprimidos con violencia. Unos cuantos mexicanos y algunos extranjeros eran los duefos de Ja tierra y las fabricas. En cambio, la mayoria de la poblacién Damas en la platea de un hipédromo. no poseia siquiera una parcela para sembrar, ni podia trabajar de forma independiente a causa de la falta de recursos, por lo que"
San Luis Potosi,"contaban con campos de golf, canchas de tenis, y salas para teatro, bailes y conciertos. La influencia francesa también fue notoria en la vida cotidiana de la sociedad mexicana de la época; se observé en las costumbres urbanas, como en cafés, restaurantes, moda, diversiones, funciones de dpera y ballet, y conciertos y bailes e incluso, en la literatura. También esa influencia esta presente en cons- trucciones, como el Palacio de Bellas Artes y el edi- ficio de Correos en la ciudad de México; el teatro Juarez, en Guanajuato; La Paz, en San Luis Potosi; el teatro Manuel Doblado, en Le6n;"
Guerrero,"Esta situacién provocé el descontento de gran parte de la pobla- cién rural mexicana y dio pie a levantamientos campesinos en los actuales territorios de Veracruz, Hidalgo, México, Chihuahua, San Luis Potosi, Nayarit, Sonora, Guerrero, Oaxaca, Chiapas, Yucatan y Ciudad de México, los cuales fueron reprimidos con violencia. Unos cuantos mexicanos y algunos extranjeros eran los duefos de Ja tierra y las fabricas. En cambio, la mayoria de la poblacién Damas en la platea de un hipédromo. no poseia siquiera una parcela para sembrar, ni podia trabajar de forma independiente a causa de la falta de recursos, por lo que"
Guerrero,"mar. En 1914 se enfrentaron los buques Guerrero, a favor de los federales, y el Tampi- des propiedades territoriales. Articulo 3°. Se declara de utilidad publica el fraccionamien- to de las grandes propiedades territoriales. co, del lado de la Revolucion. Este Ultimo recibié el apoyo del biplano Articulo 4°. Se expropiaran también los terrenos circundan- oe para lograr que el Guerrero tes de los pueblos de indigenas en la extensidn necesaria emprendiera la huida. para repartirlos en pequefos lotes entre los habitantes de los mismos pueblos. Articulo 5°. Se declara igualmente de utilidad publica la ex- propiacion de los terrenos"
Guerrero,"mar. En 1914 se enfrentaron los buques Guerrero, a favor de los federales, y el Tampi- des propiedades territoriales. Articulo 3°. Se declara de utilidad publica el fraccionamien- to de las grandes propiedades territoriales. co, del lado de la Revolucion. Este Ultimo recibié el apoyo del biplano Articulo 4°. Se expropiaran también los terrenos circundan- oe para lograr que el Guerrero tes de los pueblos de indigenas en la extensidn necesaria emprendiera la huida. para repartirlos en pequefos lotes entre los habitantes de los mismos pueblos. Articulo 5°. Se declara igualmente de utilidad publica la ex- propiacion de los terrenos"
Oaxaca,"Esta situacién provocé el descontento de gran parte de la pobla- cién rural mexicana y dio pie a levantamientos campesinos en los actuales territorios de Veracruz, Hidalgo, México, Chihuahua, San Luis Potosi, Nayarit, Sonora, Guerrero, Oaxaca, Chiapas, Yucatan y Ciudad de México, los cuales fueron reprimidos con violencia. Unos cuantos mexicanos y algunos extranjeros eran los duefos de Ja tierra y las fabricas. En cambio, la mayoria de la poblacién Damas en la platea de un hipédromo. no poseia siquiera una parcela para sembrar, ni podia trabajar de forma independiente a causa de la falta de recursos, por lo que"
Oaxaca,"106 BLOQUE Ill Peones del estado de Oaxaca. lis éHay algo mas fuerte que el acero? 4Sabias que muchas de las cuerdas que sirven para sujetar los barcos actualmen- te se elaboran con la fibra na- tural del henequén, de origen yucateco? Esto ha permitido sustituir las gruesas cadenas de acero que durante mucho tiempo fueron empleadas en todos los puertos del mundo. Esta planta se sigue utilizan- do también para confeccionar cuerdas de diferentes groso- res, hamacas, sogas e incluso jabon. EI cultivo de henequén fue una de las actividades mas importantes durante el Porfiriato e incluso se le"
Chiapas,"Esta situacién provocé el descontento de gran parte de la pobla- cién rural mexicana y dio pie a levantamientos campesinos en los actuales territorios de Veracruz, Hidalgo, México, Chihuahua, San Luis Potosi, Nayarit, Sonora, Guerrero, Oaxaca, Chiapas, Yucatan y Ciudad de México, los cuales fueron reprimidos con violencia. Unos cuantos mexicanos y algunos extranjeros eran los duefos de Ja tierra y las fabricas. En cambio, la mayoria de la poblacién Damas en la platea de un hipédromo. no poseia siquiera una parcela para sembrar, ni podia trabajar de forma independiente a causa de la falta de recursos, por lo que"
Sindicato,"BLOQUE Ill Grabado de José Guadalupe Posada sobre la situaci6n de los trabajadores en algunas haciendas. Sindicato. Organizacion de trabajadores unidos para la defensa y mejora de sus con- diciones laborales. Huelga. Suspensién de la- bores en un centro de trabajo para exigir a los patrones me- jorar las condiciones laborales, como aumento de salario, prestaciones y seguridad, en- tre otras. Tanto en el campo como en las fabricas, la jornada de los obreros y peones era de 12a 15 horas diarias y recibian un salario que no al- canzaba para cubrir sus necesidades basicas. Con frecuencia se les pagaba"
Organiza,"BLOQUE Ill Grabado de José Guadalupe Posada sobre la situaci6n de los trabajadores en algunas haciendas. Sindicato. Organizacion de trabajadores unidos para la defensa y mejora de sus con- diciones laborales. Huelga. Suspensién de la- bores en un centro de trabajo para exigir a los patrones me- jorar las condiciones laborales, como aumento de salario, prestaciones y seguridad, en- tre otras. Tanto en el campo como en las fabricas, la jornada de los obreros y peones era de 12a 15 horas diarias y recibian un salario que no al- canzaba para cubrir sus necesidades basicas. Con frecuencia se les pagaba"
de trabajadores,"BLOQUE Ill Grabado de José Guadalupe Posada sobre la situaci6n de los trabajadores en algunas haciendas. Sindicato. Organizacion de trabajadores unidos para la defensa y mejora de sus con- diciones laborales. Huelga. Suspensién de la- bores en un centro de trabajo para exigir a los patrones me- jorar las condiciones laborales, como aumento de salario, prestaciones y seguridad, en- tre otras. Tanto en el campo como en las fabricas, la jornada de los obreros y peones era de 12a 15 horas diarias y recibian un salario que no al- canzaba para cubrir sus necesidades basicas. Con frecuencia se les pagaba"
Huelga,"BLOQUE Ill Grabado de José Guadalupe Posada sobre la situaci6n de los trabajadores en algunas haciendas. Sindicato. Organizacion de trabajadores unidos para la defensa y mejora de sus con- diciones laborales. Huelga. Suspensién de la- bores en un centro de trabajo para exigir a los patrones me- jorar las condiciones laborales, como aumento de salario, prestaciones y seguridad, en- tre otras. Tanto en el campo como en las fabricas, la jornada de los obreros y peones era de 12a 15 horas diarias y recibian un salario que no al- canzaba para cubrir sus necesidades basicas. Con frecuencia se les pagaba"
Cananea,"sus derechos. Utilizaron la huelga como recurso para exigir mejores condiciones de trabajo, pero estos movimientos fueron reprimidos por el gobierno porfirista. Entre las huelgas mas importantes destacaron la de los mineros de Cananea, Sonora, en 1906, y la de la fabrica textil de Rio Blanco, Veracruz, en 1907. Hacienda henequenera en la época del Porfiriato."
Cananea,"ay COMPRENDO Y APLICO 1. Lee la nota periodistica de la época y contesta las siguientes preguntas en tu cuaderno. Cananea, 2 de junio de 1906 En un franco desafio a las autoridades patronales, los mineros de la Cananea Copper Co. se lanzaron ayer a la huelga, para manifes- tar su descontento por las condiciones laborales y por la notoria diferencia que priva entre los mexicanos y los norteamericanos que trabajan en la empresa. Los primeros ganan tres pesos por jorna- das de diez y doce horas, mientras que los segundos reciben siete pesos por menos horas de trabajo. El"
Cananea,"presidente de la compafiia, el coronel William C. Greene, demostré su asombro al ver que todos los mexicanos participan en la huelga. Contest el pliego petitorio de los mismos mineros en términos que invalidan las exigencias de los trabajadores. El pliego petitorio de los mineros incluye, entre otros puntos, sueldo minimo de cinco pesos diarios con ocho horas de trabajo; los mismos derechos para mexicanos y norteamericanos y ocupar en la compaiiia 75% de mexicanos. La situaci6n en Cananea se ha vuelto critica. La masa de mine- ros desfila por las calles y se ha colocado en pleno reto, enfrente"
Cananea Copper Co.,"ay COMPRENDO Y APLICO 1. Lee la nota periodistica de la época y contesta las siguientes preguntas en tu cuaderno. Cananea, 2 de junio de 1906 En un franco desafio a las autoridades patronales, los mineros de la Cananea Copper Co. se lanzaron ayer a la huelga, para manifes- tar su descontento por las condiciones laborales y por la notoria diferencia que priva entre los mexicanos y los norteamericanos que trabajan en la empresa. Los primeros ganan tres pesos por jorna- das de diez y doce horas, mientras que los segundos reciben siete pesos por menos horas de trabajo. El"
William C. Greene,"presidente de la compafiia, el coronel William C. Greene, demostré su asombro al ver que todos los mexicanos participan en la huelga. Contest el pliego petitorio de los mismos mineros en términos que invalidan las exigencias de los trabajadores. El pliego petitorio de los mineros incluye, entre otros puntos, sueldo minimo de cinco pesos diarios con ocho horas de trabajo; los mismos derechos para mexicanos y norteamericanos y ocupar en la compaiiia 75% de mexicanos. La situaci6n en Cananea se ha vuelto critica. La masa de mine- ros desfila por las calles y se ha colocado en pleno reto, enfrente"
Tiempo de México,"de las oficinas de la empresa. Los norteamericanos se encuentran adentro parapetados y con las armas en la mano, dispuestos a de- fender sus intereses a cualquier precio... Fuente: Tiempo de México, México, Sep, 1984. Parapetado. Resguardado u oculto tras una barrera ela- ' borada con cualquier material SESE SUTIN GT LED con la intenci6n de evitar al- ® {Quiénes la iniciaron? ~Cudles eran sus demandas? gun dafio. ® <Consideras que las peticiones eran justas? Por qué? ®@ Si fueras el duefio de la empresa, {qué harias para evitar una huelga? PARA SABER MAS 2. Escribe en tu cuaderno un"
GT,"de las oficinas de la empresa. Los norteamericanos se encuentran adentro parapetados y con las armas en la mano, dispuestos a de- fender sus intereses a cualquier precio... Fuente: Tiempo de México, México, Sep, 1984. Parapetado. Resguardado u oculto tras una barrera ela- ' borada con cualquier material SESE SUTIN GT LED con la intenci6n de evitar al- ® {Quiénes la iniciaron? ~Cudles eran sus demandas? gun dafio. ® <Consideras que las peticiones eran justas? Por qué? ®@ Si fueras el duefio de la empresa, {qué harias para evitar una huelga? PARA SABER MAS 2. Escribe en tu cuaderno un"
Primaria Tic,"texto breve en el que describas las condiciones de vida de los obreros y los campesinos durante el Porfiriato. Entra al portal Primaria Tic: @ Al terminar, coordinados por su profesor lean algunos textos <http: //basica.primariatic. ante el grupo y comenten sus puntos de vista con respecto a sep.gob.mx>. En la pestafia cuales de esas condiciones de vida atin existen o qué ha cam- Busca, anota Porfiriato: biado. descontento social."
basica. primariatic,"texto breve en el que describas las condiciones de vida de los obreros y los campesinos durante el Porfiriato. Entra al portal Primaria Tic: @ Al terminar, coordinados por su profesor lean algunos textos <http: //basica.primariatic. ante el grupo y comenten sus puntos de vista con respecto a sep.gob.mx>. En la pestafia cuales de esas condiciones de vida atin existen o qué ha cam- Busca, anota Porfiriato: biado. descontento social."
descontento social,"texto breve en el que describas las condiciones de vida de los obreros y los campesinos durante el Porfiriato. Entra al portal Primaria Tic: @ Al terminar, coordinados por su profesor lean algunos textos <http: //basica.primariatic. ante el grupo y comenten sus puntos de vista con respecto a sep.gob.mx>. En la pestafia cuales de esas condiciones de vida atin existen o qué ha cam- Busca, anota Porfiriato: biado. descontento social."
Ill UN DA,"BLOQUE Ill UN DATO (ik INTERESANTE Una corriente de pensamiento considerada precursora de la Revolucion fue el magonismo, encabezada por los herma- nos Enrique y Ricardo Flores Mag6n. Entre sus propuestas planteaban terminar con el reeleccionismo y promover la participacion ciudadana. Ade- mas, impulsar el mejoramien- to y fomento de la educacion y de las condiciones de trabajo. La Revolucion Mexicana El maderismo y el inicio de la Revolucién Mexicana Hacia finales del siglo x1x y principios del xx se formaron distintos grupos politicos que exigieron elecciones democraticas. Asimismo se fundaron periddicos opositores al gobierno, como El Hijo del Ahuizote"
Revolucion,"BLOQUE Ill UN DATO (ik INTERESANTE Una corriente de pensamiento considerada precursora de la Revolucion fue el magonismo, encabezada por los herma- nos Enrique y Ricardo Flores Mag6n. Entre sus propuestas planteaban terminar con el reeleccionismo y promover la participacion ciudadana. Ade- mas, impulsar el mejoramien- to y fomento de la educacion y de las condiciones de trabajo. La Revolucion Mexicana El maderismo y el inicio de la Revolucién Mexicana Hacia finales del siglo x1x y principios del xx se formaron distintos grupos politicos que exigieron elecciones democraticas. Asimismo se fundaron periddicos opositores al gobierno, como El Hijo del Ahuizote"
Revolucion,"mar. En 1914 se enfrentaron los buques Guerrero, a favor de los federales, y el Tampi- des propiedades territoriales. Articulo 3°. Se declara de utilidad publica el fraccionamien- to de las grandes propiedades territoriales. co, del lado de la Revolucion. Este Ultimo recibié el apoyo del biplano Articulo 4°. Se expropiaran también los terrenos circundan- oe para lograr que el Guerrero tes de los pueblos de indigenas en la extensidn necesaria emprendiera la huida. para repartirlos en pequefos lotes entre los habitantes de los mismos pueblos. Articulo 5°. Se declara igualmente de utilidad publica la ex- propiacion de los terrenos"
Revolucion,"BLOQUE Ill Portada de la Constituci6n Politica de 1917. La Constitucion de 1917 y sus principales articulos Después de la victoria del bando constitucionalista sobre Villa y Zapata, Carranza convocé a un congreso en Querétaro con el pro- posito de reformar la Constitucién del pais. Una nueva propuesta de constitucién se promulgé el 5 de febrero de 1917 y es la que actual- mente nos rige. Esta nueva constitucién federal retom6 los principios liberales plasmados en la de 1857 e incorporé principios nacionalistas y demandas sociales por las que el pueblo habia luchado durante la Revolucion. La Constitucién ha sido"
Revolucion,"expropiacién del petrdleo. Articulo 123. Establece las relaciones obrero-patronales: la jorna- da laboral de ocho horas, el derecho a la seguridad y a la asis- tencia social, el derecho a huelga, la igualdad de oportunidades en el trabajo para todos los ciudadanos. lig N O INTERESANTE “La Constituci6n promulgada el 5 de febrero de 1917 plasm6 las principales demandas so- ciales, econdémicas y politicas de la Revolucién y establecié un nuevo orden, que asumi6 como su principal funcién cumplir con el programa de la Revolucion y ser el eje articulador del desarrollo de la Nacién mexicana en el siglo xx."
Revolucion,"La cultura revolucionaria Durante la lucha revolucionaria participaron miles de personas, hombres, mujeres y nifios, de diferentes grupos sociales. La mayo- ria fueron indigenas, campesinos, rancheros, obreros y empleados, entre otros. La Revolucion modificé la vida de las personas, sus valores y expresiones culturales. La violencia, los continuos traslados a otras regiones, las penurias de la guerra, el hambre y la pobreza desa- rraigaron a familias enteras propiciando, en medio de la guerra y de los ejércitos federales y revolucionarios, un amplio intercambio cultural. La misica fue parte de la cotidianidad popular. Los ejércitos pa- saban largas horas vigilando y"
Enrique,"BLOQUE Ill UN DATO (ik INTERESANTE Una corriente de pensamiento considerada precursora de la Revolucion fue el magonismo, encabezada por los herma- nos Enrique y Ricardo Flores Mag6n. Entre sus propuestas planteaban terminar con el reeleccionismo y promover la participacion ciudadana. Ade- mas, impulsar el mejoramien- to y fomento de la educacion y de las condiciones de trabajo. La Revolucion Mexicana El maderismo y el inicio de la Revolucién Mexicana Hacia finales del siglo x1x y principios del xx se formaron distintos grupos politicos que exigieron elecciones democraticas. Asimismo se fundaron periddicos opositores al gobierno, como El Hijo del Ahuizote"
Ricardo Flores Magón,"BLOQUE Ill UN DATO (ik INTERESANTE Una corriente de pensamiento considerada precursora de la Revolucion fue el magonismo, encabezada por los herma- nos Enrique y Ricardo Flores Mag6n. Entre sus propuestas planteaban terminar con el reeleccionismo y promover la participacion ciudadana. Ade- mas, impulsar el mejoramien- to y fomento de la educacion y de las condiciones de trabajo. La Revolucion Mexicana El maderismo y el inicio de la Revolucién Mexicana Hacia finales del siglo x1x y principios del xx se formaron distintos grupos politicos que exigieron elecciones democraticas. Asimismo se fundaron periddicos opositores al gobierno, como El Hijo del Ahuizote"
El Hijo del Ahuizote,"BLOQUE Ill UN DATO (ik INTERESANTE Una corriente de pensamiento considerada precursora de la Revolucion fue el magonismo, encabezada por los herma- nos Enrique y Ricardo Flores Mag6n. Entre sus propuestas planteaban terminar con el reeleccionismo y promover la participacion ciudadana. Ade- mas, impulsar el mejoramien- to y fomento de la educacion y de las condiciones de trabajo. La Revolucion Mexicana El maderismo y el inicio de la Revolucién Mexicana Hacia finales del siglo x1x y principios del xx se formaron distintos grupos politicos que exigieron elecciones democraticas. Asimismo se fundaron periddicos opositores al gobierno, como El Hijo del Ahuizote"
El Demécrata,"en 1885, El Demécrata en 1893, Regeneracién en 1900 y Excélsior en 1917. En 1908, Porfirio Diaz concedié una entrevista al periodista es- tadounidense James Creelman, en la cual afirmé que no pensaba competir en las siguientes elecciones presidenciales, pues conside- raba que México estaba listo para gobernarse democraticamente. Pero en realidad Diaz no tenia la intencién de abandonar el poder. A fines de 1908, Francisco I. Madero publicé el libro La sucesién presidencial en 1910, en el cual propuso crear un partido politico que se opusiera a la reeleccién de Diaz. Al aiio siguiente, fund el Partido Nacional Antirreeleccionista"
Regeneracién,"en 1885, El Demécrata en 1893, Regeneracién en 1900 y Excélsior en 1917. En 1908, Porfirio Diaz concedié una entrevista al periodista es- tadounidense James Creelman, en la cual afirmé que no pensaba competir en las siguientes elecciones presidenciales, pues conside- raba que México estaba listo para gobernarse democraticamente. Pero en realidad Diaz no tenia la intencién de abandonar el poder. A fines de 1908, Francisco I. Madero publicé el libro La sucesién presidencial en 1910, en el cual propuso crear un partido politico que se opusiera a la reeleccién de Diaz. Al aiio siguiente, fund el Partido Nacional Antirreeleccionista"
Excélsior,"en 1885, El Demécrata en 1893, Regeneracién en 1900 y Excélsior en 1917. En 1908, Porfirio Diaz concedié una entrevista al periodista es- tadounidense James Creelman, en la cual afirmé que no pensaba competir en las siguientes elecciones presidenciales, pues conside- raba que México estaba listo para gobernarse democraticamente. Pero en realidad Diaz no tenia la intencién de abandonar el poder. A fines de 1908, Francisco I. Madero publicé el libro La sucesién presidencial en 1910, en el cual propuso crear un partido politico que se opusiera a la reeleccién de Diaz. Al aiio siguiente, fund el Partido Nacional Antirreeleccionista"
James Creelman,"en 1885, El Demécrata en 1893, Regeneracién en 1900 y Excélsior en 1917. En 1908, Porfirio Diaz concedié una entrevista al periodista es- tadounidense James Creelman, en la cual afirmé que no pensaba competir en las siguientes elecciones presidenciales, pues conside- raba que México estaba listo para gobernarse democraticamente. Pero en realidad Diaz no tenia la intencién de abandonar el poder. A fines de 1908, Francisco I. Madero publicé el libro La sucesién presidencial en 1910, en el cual propuso crear un partido politico que se opusiera a la reeleccién de Diaz. Al aiio siguiente, fund el Partido Nacional Antirreeleccionista"
Francisco I. Madero,"en 1885, El Demécrata en 1893, Regeneracién en 1900 y Excélsior en 1917. En 1908, Porfirio Diaz concedié una entrevista al periodista es- tadounidense James Creelman, en la cual afirmé que no pensaba competir en las siguientes elecciones presidenciales, pues conside- raba que México estaba listo para gobernarse democraticamente. Pero en realidad Diaz no tenia la intencién de abandonar el poder. A fines de 1908, Francisco I. Madero publicé el libro La sucesién presidencial en 1910, en el cual propuso crear un partido politico que se opusiera a la reeleccién de Diaz. Al aiio siguiente, fund el Partido Nacional Antirreeleccionista"
