Entidad,Contexto
Orizaba,"Madero gobernante José Vasconcelos (1881-1959) unca prometié Madero imposibles, por mas que sus enemigos lo ta- charon de demagogo, Desde sus prime- ros discursos a los obreros de Orizaba record6 que el secreto de la pros- petidad esta en él trabajo, no en la en- gafiifa de sistemas que adulan a tal o cual clase de la poblacién. Sin incitar al indio contra el blanco, inicié la tarea de despertar a la raza vencida; sin procla- marse de derecha o de izquierda, estuvo siempre atento al mayor bien de los hu- mildes, sin preocuparse por la hostilidad de los explotadores."
Decena Tragica,"Su atencién de estadista también vio mas alla de lo econémico. Durante su gobierno la educacién publica recibié el primer gran impulso de difu- La Decena Tragica Con el apoyo de algunos diplomaticos ex- tranjeros, encabezados por el embajador de Estados Unidos, en febrero de 1913 tres antiguos militares porfiristas se rebelaron contra Madero en la Ciudad de México. Uno de ellos, Bernardo Reyes, muri6 cuando di- rigia un ataque contra el Palacio Nacional. Los otros dos, Félix Diaz y Manuel Mondra- g6n, se encerraron en la Cludadela, un anti- guo deposito de armas en el centro de la capital."
Ciudad de México,"Su atencién de estadista también vio mas alla de lo econémico. Durante su gobierno la educacién publica recibié el primer gran impulso de difu- La Decena Tragica Con el apoyo de algunos diplomaticos ex- tranjeros, encabezados por el embajador de Estados Unidos, en febrero de 1913 tres antiguos militares porfiristas se rebelaron contra Madero en la Ciudad de México. Uno de ellos, Bernardo Reyes, muri6 cuando di- rigia un ataque contra el Palacio Nacional. Los otros dos, Félix Diaz y Manuel Mondra- g6n, se encerraron en la Cludadela, un anti- guo deposito de armas en el centro de la capital."
Ciudad de México,"P mowmmo manent combates en la Ciudad de México; muchos Cciviles murieron y muchos edificios fueron dafiados. El embajador de los Estados Unidos; Henry Lane Wilson, arregié que Huerta y los militares alzados se entrevistaran en la em- bajada de su pais. Wilson temia que el movi- miento revoluctonario afectara los intere- | ses de las companias norteamericanas. | Preferia que hubiera un nuevo dictador y crela que Huerta podria serio. El 18 de febrero, unos soldados de Huer- ta entraron a Palacio Nacional y apresaron a Madero junto con el vicepresidente Pino Suarez. Los dos fueron obligados a renun-"
Ciudad de México,"las tropas federales en las batallas de Torreon y de Zacatecas. La Convencién de Aguascalientes El movimiento constitucionalista triunfo. En agosto de 1914, Huerta dej6 el pais y Ca- franza entro en la Ciudad de México. Pero no todos los revolucionarios estaban de Vv 1916 MARIO © Francisco Villa ataca Columbos on tos Estados Unidos © Persocucién de Villa por tropas norteamoricanas acuerdo en que Carranza fuera el tubre de 1914, los = caudillos 0 sus re- Presentantes se reunieron en Aguascalientes, para ponerse de acuerdo, en la Soberana Convencion Re- volucionaria. del Norte. on México"
Ciudad de México,"Ja presidencia y no habia re- suelto el problema agrario con la rapidez con que Zapata lo esperaba Zapata continud combatiendo a Huerta, al igual que Villa, con quien hizo causa comin, Tras la Convencién de Aguascalien- Los convencionistas decidieron adoptar parte del programa de Zapata sobre el re- parto de tierras a los campesinos, y eligie- tes ambos lucharian contra Ca- rranza. En noviembre de 1914, los dos caudillos entraron juntos a la Ciudad de México. En 1916, Zapata perdi6 la ciu- dad de Cuernavaca. Victima de una traicion, fue acribillado a tiros en la hacienda de Chinameca, en"
Bernardo Reyes,"Su atencién de estadista también vio mas alla de lo econémico. Durante su gobierno la educacién publica recibié el primer gran impulso de difu- La Decena Tragica Con el apoyo de algunos diplomaticos ex- tranjeros, encabezados por el embajador de Estados Unidos, en febrero de 1913 tres antiguos militares porfiristas se rebelaron contra Madero en la Ciudad de México. Uno de ellos, Bernardo Reyes, muri6 cuando di- rigia un ataque contra el Palacio Nacional. Los otros dos, Félix Diaz y Manuel Mondra- g6n, se encerraron en la Cludadela, un anti- guo deposito de armas en el centro de la capital."
Palacio Nacional,"Su atencién de estadista también vio mas alla de lo econémico. Durante su gobierno la educacién publica recibié el primer gran impulso de difu- La Decena Tragica Con el apoyo de algunos diplomaticos ex- tranjeros, encabezados por el embajador de Estados Unidos, en febrero de 1913 tres antiguos militares porfiristas se rebelaron contra Madero en la Ciudad de México. Uno de ellos, Bernardo Reyes, muri6 cuando di- rigia un ataque contra el Palacio Nacional. Los otros dos, Félix Diaz y Manuel Mondra- g6n, se encerraron en la Cludadela, un anti- guo deposito de armas en el centro de la capital."
Palacio Nacional,"P mowmmo manent combates en la Ciudad de México; muchos Cciviles murieron y muchos edificios fueron dafiados. El embajador de los Estados Unidos; Henry Lane Wilson, arregié que Huerta y los militares alzados se entrevistaran en la em- bajada de su pais. Wilson temia que el movi- miento revoluctonario afectara los intere- | ses de las companias norteamericanas. | Preferia que hubiera un nuevo dictador y crela que Huerta podria serio. El 18 de febrero, unos soldados de Huer- ta entraron a Palacio Nacional y apresaron a Madero junto con el vicepresidente Pino Suarez. Los dos fueron obligados a renun-"
Félix Diaz,"Su atencién de estadista también vio mas alla de lo econémico. Durante su gobierno la educacién publica recibié el primer gran impulso de difu- La Decena Tragica Con el apoyo de algunos diplomaticos ex- tranjeros, encabezados por el embajador de Estados Unidos, en febrero de 1913 tres antiguos militares porfiristas se rebelaron contra Madero en la Ciudad de México. Uno de ellos, Bernardo Reyes, muri6 cuando di- rigia un ataque contra el Palacio Nacional. Los otros dos, Félix Diaz y Manuel Mondra- g6n, se encerraron en la Cludadela, un anti- guo deposito de armas en el centro de la capital."
Manuel Mondragón,"Su atencién de estadista también vio mas alla de lo econémico. Durante su gobierno la educacién publica recibié el primer gran impulso de difu- La Decena Tragica Con el apoyo de algunos diplomaticos ex- tranjeros, encabezados por el embajador de Estados Unidos, en febrero de 1913 tres antiguos militares porfiristas se rebelaron contra Madero en la Ciudad de México. Uno de ellos, Bernardo Reyes, muri6 cuando di- rigia un ataque contra el Palacio Nacional. Los otros dos, Félix Diaz y Manuel Mondra- g6n, se encerraron en la Cludadela, un anti- guo deposito de armas en el centro de la capital."
Ciudadela,"Su atencién de estadista también vio mas alla de lo econémico. Durante su gobierno la educacién publica recibié el primer gran impulso de difu- La Decena Tragica Con el apoyo de algunos diplomaticos ex- tranjeros, encabezados por el embajador de Estados Unidos, en febrero de 1913 tres antiguos militares porfiristas se rebelaron contra Madero en la Ciudad de México. Uno de ellos, Bernardo Reyes, muri6 cuando di- rigia un ataque contra el Palacio Nacional. Los otros dos, Félix Diaz y Manuel Mondra- g6n, se encerraron en la Cludadela, un anti- guo deposito de armas en el centro de la capital."
Educación,"Madero hizo frente a la situacion valero- samente. Para su desgracia, puso el mando de las tropas leales en manos de Huerta, que el afo anterior habla sometido a los orozquistas pero que ahora estaba de acuerdo con los sublevados, Durante diez dias ocurrieron distintos enfrentamientos que causaron un estado de enorme confusién Hubo numerosos sién. En los mejores tiempos de la administracion porfirista el presupuesto de Educaci6n no al- canz6 mas de ocho millones de pesos. Madero elev6 el presu- puesto de Educacién a doce mi- llones y con el aumento estable- cio las primeras escuelas rurales sostenidas por"
Educación,"Madero hizo frente a la situacion valero- samente. Para su desgracia, puso el mando de las tropas leales en manos de Huerta, que el afo anterior habla sometido a los orozquistas pero que ahora estaba de acuerdo con los sublevados, Durante diez dias ocurrieron distintos enfrentamientos que causaron un estado de enorme confusién Hubo numerosos sién. En los mejores tiempos de la administracion porfirista el presupuesto de Educaci6n no al- canz6 mas de ocho millones de pesos. Madero elev6 el presu- puesto de Educacién a doce mi- llones y con el aumento estable- cio las primeras escuelas rurales sostenidas por"
Titanic,"la federacion, Su empeno de difundir la ensefian- za respondia al deseo de cimen- tar la democracia. v 1912 ABRIL * En su primer viaje, se bunde ol trasatlantico Titanic"
Henry Lane Wilson,"P mowmmo manent combates en la Ciudad de México; muchos Cciviles murieron y muchos edificios fueron dafiados. El embajador de los Estados Unidos; Henry Lane Wilson, arregié que Huerta y los militares alzados se entrevistaran en la em- bajada de su pais. Wilson temia que el movi- miento revoluctonario afectara los intere- | ses de las companias norteamericanas. | Preferia que hubiera un nuevo dictador y crela que Huerta podria serio. El 18 de febrero, unos soldados de Huer- ta entraron a Palacio Nacional y apresaron a Madero junto con el vicepresidente Pino Suarez. Los dos fueron obligados a renun-"
Huerta,"P mowmmo manent combates en la Ciudad de México; muchos Cciviles murieron y muchos edificios fueron dafiados. El embajador de los Estados Unidos; Henry Lane Wilson, arregié que Huerta y los militares alzados se entrevistaran en la em- bajada de su pais. Wilson temia que el movi- miento revoluctonario afectara los intere- | ses de las companias norteamericanas. | Preferia que hubiera un nuevo dictador y crela que Huerta podria serio. El 18 de febrero, unos soldados de Huer- ta entraron a Palacio Nacional y apresaron a Madero junto con el vicepresidente Pino Suarez. Los dos fueron obligados a renun-"
Huerta,"P mowmmo manent combates en la Ciudad de México; muchos Cciviles murieron y muchos edificios fueron dafiados. El embajador de los Estados Unidos; Henry Lane Wilson, arregié que Huerta y los militares alzados se entrevistaran en la em- bajada de su pais. Wilson temia que el movi- miento revoluctonario afectara los intere- | ses de las companias norteamericanas. | Preferia que hubiera un nuevo dictador y crela que Huerta podria serio. El 18 de febrero, unos soldados de Huer- ta entraron a Palacio Nacional y apresaron a Madero junto con el vicepresidente Pino Suarez. Los dos fueron obligados a renun-"
Huerta,"Clar a sus cargos; los asesinaron cuatro dias después. El crimen Indigno a todo el pals. victo- riano Huerta realiz6 las maquinaciones ne- cesarias para asumir legalmen- te la presidencia, pero su traicion era evidente. De inme- diato tuvo que enfrentarse a quienes no estaban dispuestos aaceptario. AHORA REFLEXIONA Y COMENTA con tus compaiieros {Qué dificultades tuvo que afrontar Francisco |. Madero como presidente? $i Porfirio Diaz ya habia renunciado al poder, {por qué continud la lucha armada? v 1913 FEBRERO MARZO * Decena Tragica * Plan de * Victoriano Huerta, Guadalupe, presidente do Venustiano * Asesinato de Garaoza Madero"
Huerta,"El estigma de la traicion n septiembre de 1913, Belisario Dominguez (1863-1913), senador por Chia- pas, repartio dos discursos contra Huerta que no le permitieron leer en pniblico, Como consecuencia de esta accién fue asesinado. Los parrafos que siguen son parte de uno de esos discursos. La ‘representacién nacional” son v 1913 OCTUBRE * Asesinato de Belisatio Dominguer los miembros del. Congreso. La verdad es ésta; durante el gobier- node don Victoriano Huerta, no so- lamente no se hizo nada en bien de la pacificacién del pais, sino que la situaciOn, actual de la Republica es infinitamente peor que antes:"
Huerta,"Primero, a que el pueblo mexi- cano no puede resignarse a tener por presidente de la Republica a Victoria- no Huerta, al soldado que se apo- deré del poder por la traicion y cuyo primer acto al subir a la presidencia fue asesinar | cobardemente al presi- dente y al vicepresidente legalmente ungidos por el voto popular, habiendo | sido el primero de éstos quien lo colmé de ascen- sos, honores y distincio- nes y habiendo sido él a quien Huerta juré publi- ABRIL * Defonsa de MAYO * Triunfo de JUNIO » Villa toma Tacatecas Veracruz Villa en contea"
Huerta,"* Vic abando' camente lealtad y fidelidad inque- brantables. Y segundo, a los medios que Huerta se ha propuesto emplear para conseguir la pacificacion: muerte y exterminio para todos los hombres, familias y pueblos que no sim- paticen con su gobierno, “La paz se hara cueste lo que cueste"", ha dicho Huerta. Estas pa- labras significan que esta dispuesto a derramar toda Ja sangre mexicana, a cubrir de cadaveres todo el territorio nacional, a convertir en una inmensa ruina toda la extensidn de nuestra patria. Sin embargo, sefnores, un supre- mo esfuerzo puede salvarlo todo Cumpla con su deber la"
Huerta,"representa- cién nacional y la patria esta salvada y volverd a florecer mas grande, mas unida y mas hermosa que nunca. La representacion nacional debe quitar de la presidencia de Ja Re- publica a Victoriano Huerta por ser él contra quien protestan con razén nuestros hermanos alzados en armas y de consiguiente, por ser él quien ién de scalientes menos puede llevar a efecto la pacificacién, si- premo anhelo de todos los mexicanos. Me diran, senores, que la tentati- va es peligrosa porque Huerta es un soldado sanguinario y feroz. jNo im- porta, sefiores! La patria les exige que cumplan"
Huerta,"enustiano Carran- za, que era go- bernador de Coa- huila, desconocio a Victoriano Huerta como presidente y se levant6 en armas. A su ejército se te Ilamo Constitucionalista, por- que exigia que la Cons- titucién fuera res- petada. Bajo ei mando de diversos vi9is JULIO * Aivara Obregon derrota a Francisco Villa en Celaya LECCION 18 El movimiento constitucionalista jefes militares, como Alvaro Obregon, Francisco Villa, Emiliano Zapata y otros, la guerra se extendio por el pais. Huerta habia creido que los Estados uni- dos lo ayudarian, pero en 1913 Woodrow Wilson lleg6 a la presidencia de aquel pais y"
Huerta,"Ja presidencia y no habia re- suelto el problema agrario con la rapidez con que Zapata lo esperaba Zapata continud combatiendo a Huerta, al igual que Villa, con quien hizo causa comin, Tras la Convencién de Aguascalien- Los convencionistas decidieron adoptar parte del programa de Zapata sobre el re- parto de tierras a los campesinos, y eligie- tes ambos lucharian contra Ca- rranza. En noviembre de 1914, los dos caudillos entraron juntos a la Ciudad de México. En 1916, Zapata perdi6 la ciu- dad de Cuernavaca. Victima de una traicion, fue acribillado a tiros en la hacienda de Chinameca, en"
Huerta,"Abajo de aquella finca, alla habia muchos pelones, muchas armas, mucho parque y mas de veintidés cafiones. iAy, hermoso Zacatecas!, mira cémo te han dejado, la causa fue el viejo Huerta y tanto rico allegado. Estaban todas las calles de muertos entapizadas y las cuadras por el fuego todititas destrozadas. Adiés, cerro de La Bufa, con tus lucidos crestones, como te fueron tomando teniendo tantos pelones. Andaban los federales que no hallaban ni qué hacer, buscando enaguas prestadas pa vestirse de mujer. Subieron a las iglesias a repicar las campanas y las bandas por las calles sonorizaban con dianas. Cuatro"
Henry Lane Wilson,"P mowmmo manent combates en la Ciudad de México; muchos Cciviles murieron y muchos edificios fueron dafiados. El embajador de los Estados Unidos; Henry Lane Wilson, arregié que Huerta y los militares alzados se entrevistaran en la em- bajada de su pais. Wilson temia que el movi- miento revoluctonario afectara los intere- | ses de las companias norteamericanas. | Preferia que hubiera un nuevo dictador y crela que Huerta podria serio. El 18 de febrero, unos soldados de Huer- ta entraron a Palacio Nacional y apresaron a Madero junto con el vicepresidente Pino Suarez. Los dos fueron obligados a renun-"
Pino Suárez,"P mowmmo manent combates en la Ciudad de México; muchos Cciviles murieron y muchos edificios fueron dafiados. El embajador de los Estados Unidos; Henry Lane Wilson, arregié que Huerta y los militares alzados se entrevistaran en la em- bajada de su pais. Wilson temia que el movi- miento revoluctonario afectara los intere- | ses de las companias norteamericanas. | Preferia que hubiera un nuevo dictador y crela que Huerta podria serio. El 18 de febrero, unos soldados de Huer- ta entraron a Palacio Nacional y apresaron a Madero junto con el vicepresidente Pino Suarez. Los dos fueron obligados a renun-"
Decena Trágica,"Clar a sus cargos; los asesinaron cuatro dias después. El crimen Indigno a todo el pals. victo- riano Huerta realiz6 las maquinaciones ne- cesarias para asumir legalmen- te la presidencia, pero su traicion era evidente. De inme- diato tuvo que enfrentarse a quienes no estaban dispuestos aaceptario. AHORA REFLEXIONA Y COMENTA con tus compaiieros {Qué dificultades tuvo que afrontar Francisco |. Madero como presidente? $i Porfirio Diaz ya habia renunciado al poder, {por qué continud la lucha armada? v 1913 FEBRERO MARZO * Decena Tragica * Plan de * Victoriano Huerta, Guadalupe, presidente do Venustiano * Asesinato de Garaoza Madero"
Decena Trágica,"Clar a sus cargos; los asesinaron cuatro dias después. El crimen Indigno a todo el pals. victo- riano Huerta realiz6 las maquinaciones ne- cesarias para asumir legalmen- te la presidencia, pero su traicion era evidente. De inme- diato tuvo que enfrentarse a quienes no estaban dispuestos aaceptario. AHORA REFLEXIONA Y COMENTA con tus compaiieros {Qué dificultades tuvo que afrontar Francisco |. Madero como presidente? $i Porfirio Diaz ya habia renunciado al poder, {por qué continud la lucha armada? v 1913 FEBRERO MARZO * Decena Tragica * Plan de * Victoriano Huerta, Guadalupe, presidente do Venustiano * Asesinato de Garaoza Madero"
Plan de Ayala,"Clar a sus cargos; los asesinaron cuatro dias después. El crimen Indigno a todo el pals. victo- riano Huerta realiz6 las maquinaciones ne- cesarias para asumir legalmen- te la presidencia, pero su traicion era evidente. De inme- diato tuvo que enfrentarse a quienes no estaban dispuestos aaceptario. AHORA REFLEXIONA Y COMENTA con tus compaiieros {Qué dificultades tuvo que afrontar Francisco |. Madero como presidente? $i Porfirio Diaz ya habia renunciado al poder, {por qué continud la lucha armada? v 1913 FEBRERO MARZO * Decena Tragica * Plan de * Victoriano Huerta, Guadalupe, presidente do Venustiano * Asesinato de Garaoza Madero"
* Victoriano Huerta,"Clar a sus cargos; los asesinaron cuatro dias después. El crimen Indigno a todo el pals. victo- riano Huerta realiz6 las maquinaciones ne- cesarias para asumir legalmen- te la presidencia, pero su traicion era evidente. De inme- diato tuvo que enfrentarse a quienes no estaban dispuestos aaceptario. AHORA REFLEXIONA Y COMENTA con tus compaiieros {Qué dificultades tuvo que afrontar Francisco |. Madero como presidente? $i Porfirio Diaz ya habia renunciado al poder, {por qué continud la lucha armada? v 1913 FEBRERO MARZO * Decena Tragica * Plan de * Victoriano Huerta, Guadalupe, presidente do Venustiano * Asesinato de Garaoza Madero"
Guadalupe,"Clar a sus cargos; los asesinaron cuatro dias después. El crimen Indigno a todo el pals. victo- riano Huerta realiz6 las maquinaciones ne- cesarias para asumir legalmen- te la presidencia, pero su traicion era evidente. De inme- diato tuvo que enfrentarse a quienes no estaban dispuestos aaceptario. AHORA REFLEXIONA Y COMENTA con tus compaiieros {Qué dificultades tuvo que afrontar Francisco |. Madero como presidente? $i Porfirio Diaz ya habia renunciado al poder, {por qué continud la lucha armada? v 1913 FEBRERO MARZO * Decena Tragica * Plan de * Victoriano Huerta, Guadalupe, presidente do Venustiano * Asesinato de Garaoza Madero"
Venustiano,"Clar a sus cargos; los asesinaron cuatro dias después. El crimen Indigno a todo el pals. victo- riano Huerta realiz6 las maquinaciones ne- cesarias para asumir legalmen- te la presidencia, pero su traicion era evidente. De inme- diato tuvo que enfrentarse a quienes no estaban dispuestos aaceptario. AHORA REFLEXIONA Y COMENTA con tus compaiieros {Qué dificultades tuvo que afrontar Francisco |. Madero como presidente? $i Porfirio Diaz ya habia renunciado al poder, {por qué continud la lucha armada? v 1913 FEBRERO MARZO * Decena Tragica * Plan de * Victoriano Huerta, Guadalupe, presidente do Venustiano * Asesinato de Garaoza Madero"
Garaoza Madero,"Clar a sus cargos; los asesinaron cuatro dias después. El crimen Indigno a todo el pals. victo- riano Huerta realiz6 las maquinaciones ne- cesarias para asumir legalmen- te la presidencia, pero su traicion era evidente. De inme- diato tuvo que enfrentarse a quienes no estaban dispuestos aaceptario. AHORA REFLEXIONA Y COMENTA con tus compaiieros {Qué dificultades tuvo que afrontar Francisco |. Madero como presidente? $i Porfirio Diaz ya habia renunciado al poder, {por qué continud la lucha armada? v 1913 FEBRERO MARZO * Decena Tragica * Plan de * Victoriano Huerta, Guadalupe, presidente do Venustiano * Asesinato de Garaoza Madero"
Pino Suárez,"y Pine Sudrer Revolucionario en el exilio no de los periodistas que mas intensa- mente manifestaron su oposicién al régimen de Diaz fue Ricardo Flores Magon (1873-1922). Cuando tenia veinte afios, Flo- res Magon se inicid como periodista en El Demécrata, un diario de oposicién. Siete afios después, en 1900, con su hermano Jesus fund6 el periddico Regeneracion, cuyos ataques contra el presidente Diaz le valieron ser encarcelado. Tras nueyas prisiones, en 1904 salid desterrado a-San Antonio, Texas, donde vol- vié a publicar Regeneracién, ahora con su hermano Enrique. Dos afios después, en Saint Louis Missouri, a donde Ilegaron hu-"
Ricardo Flores Magón,"y Pine Sudrer Revolucionario en el exilio no de los periodistas que mas intensa- mente manifestaron su oposicién al régimen de Diaz fue Ricardo Flores Magon (1873-1922). Cuando tenia veinte afios, Flo- res Magon se inicid como periodista en El Demécrata, un diario de oposicién. Siete afios después, en 1900, con su hermano Jesus fund6 el periddico Regeneracion, cuyos ataques contra el presidente Diaz le valieron ser encarcelado. Tras nueyas prisiones, en 1904 salid desterrado a-San Antonio, Texas, donde vol- vié a publicar Regeneracién, ahora con su hermano Enrique. Dos afios después, en Saint Louis Missouri, a donde Ilegaron hu-"
Ricardo Flores Magón,"yendo, los Flores Magén fundaron ei Partido Liberal Mexicano, que pronto se ex- tendié por todo México, aunque su dirigen- te principal se mantuvo en el exilio. En enero de 1911 los seguidores de Flo- res Magn levantaron en armas a Baja Cali- fornia y tomaron Tijuana y Mexicali. Made- ro no logré atraerlos a su movimiento, pues Ricardo Flores Magon lo consideraba una falsa revolucién. En marzo de 1918, durante la primera * Guerra Mundial, el haber firmado un ma- nifiesto dirigido a los anarquistas de todo el mundo valié a Ricardo Flores Magén ser condenado a veinte afios"
Ricardo Flores Magón,"y Pine Sudrer Revolucionario en el exilio no de los periodistas que mas intensa- mente manifestaron su oposicién al régimen de Diaz fue Ricardo Flores Magon (1873-1922). Cuando tenia veinte afios, Flo- res Magon se inicid como periodista en El Demécrata, un diario de oposicién. Siete afios después, en 1900, con su hermano Jesus fund6 el periddico Regeneracion, cuyos ataques contra el presidente Diaz le valieron ser encarcelado. Tras nueyas prisiones, en 1904 salid desterrado a-San Antonio, Texas, donde vol- vié a publicar Regeneracién, ahora con su hermano Enrique. Dos afios después, en Saint Louis Missouri, a donde Ilegaron hu-"
El Demócrata,"y Pine Sudrer Revolucionario en el exilio no de los periodistas que mas intensa- mente manifestaron su oposicién al régimen de Diaz fue Ricardo Flores Magon (1873-1922). Cuando tenia veinte afios, Flo- res Magon se inicid como periodista en El Demécrata, un diario de oposicién. Siete afios después, en 1900, con su hermano Jesus fund6 el periddico Regeneracion, cuyos ataques contra el presidente Diaz le valieron ser encarcelado. Tras nueyas prisiones, en 1904 salid desterrado a-San Antonio, Texas, donde vol- vié a publicar Regeneracién, ahora con su hermano Enrique. Dos afios después, en Saint Louis Missouri, a donde Ilegaron hu-"
Jesús Flores Magón,"y Pine Sudrer Revolucionario en el exilio no de los periodistas que mas intensa- mente manifestaron su oposicién al régimen de Diaz fue Ricardo Flores Magon (1873-1922). Cuando tenia veinte afios, Flo- res Magon se inicid como periodista en El Demécrata, un diario de oposicién. Siete afios después, en 1900, con su hermano Jesus fund6 el periddico Regeneracion, cuyos ataques contra el presidente Diaz le valieron ser encarcelado. Tras nueyas prisiones, en 1904 salid desterrado a-San Antonio, Texas, donde vol- vié a publicar Regeneracién, ahora con su hermano Enrique. Dos afios después, en Saint Louis Missouri, a donde Ilegaron hu-"
Regeneración,"y Pine Sudrer Revolucionario en el exilio no de los periodistas que mas intensa- mente manifestaron su oposicién al régimen de Diaz fue Ricardo Flores Magon (1873-1922). Cuando tenia veinte afios, Flo- res Magon se inicid como periodista en El Demécrata, un diario de oposicién. Siete afios después, en 1900, con su hermano Jesus fund6 el periddico Regeneracion, cuyos ataques contra el presidente Diaz le valieron ser encarcelado. Tras nueyas prisiones, en 1904 salid desterrado a-San Antonio, Texas, donde vol- vié a publicar Regeneracién, ahora con su hermano Enrique. Dos afios después, en Saint Louis Missouri, a donde Ilegaron hu-"
"San Antonio, Texas","y Pine Sudrer Revolucionario en el exilio no de los periodistas que mas intensa- mente manifestaron su oposicién al régimen de Diaz fue Ricardo Flores Magon (1873-1922). Cuando tenia veinte afios, Flo- res Magon se inicid como periodista en El Demécrata, un diario de oposicién. Siete afios después, en 1900, con su hermano Jesus fund6 el periddico Regeneracion, cuyos ataques contra el presidente Diaz le valieron ser encarcelado. Tras nueyas prisiones, en 1904 salid desterrado a-San Antonio, Texas, donde vol- vié a publicar Regeneracién, ahora con su hermano Enrique. Dos afios después, en Saint Louis Missouri, a donde Ilegaron hu-"
Texas,"y Pine Sudrer Revolucionario en el exilio no de los periodistas que mas intensa- mente manifestaron su oposicién al régimen de Diaz fue Ricardo Flores Magon (1873-1922). Cuando tenia veinte afios, Flo- res Magon se inicid como periodista en El Demécrata, un diario de oposicién. Siete afios después, en 1900, con su hermano Jesus fund6 el periddico Regeneracion, cuyos ataques contra el presidente Diaz le valieron ser encarcelado. Tras nueyas prisiones, en 1904 salid desterrado a-San Antonio, Texas, donde vol- vié a publicar Regeneracién, ahora con su hermano Enrique. Dos afios después, en Saint Louis Missouri, a donde Ilegaron hu-"
Texas,"i Integracién de Chiapas, 1824 @ Separaciin de Texas, 1835 mu Tratado de Guadalupe-Hidalgo, 1848 tm Tratado de La Mesilla, 1853 limite de estados am Estados = Territorio am Distrito Federal La separacién do Texas, la guerra con los EUA y la venta de la Mesilla privaron a México de mas de la mitad de su territorio y definieron la actual frontera norte. Por el sur, en 1882 se fijaron los limites con Guatemala en el rio Suchiate, reincorporandose el Soconusco y en 1893, el tratado Mariscal- Spencer establecié el rio Hondo como frontera con Belice, Ei estandarte fue arrebatado"
Regeneración,"y Pine Sudrer Revolucionario en el exilio no de los periodistas que mas intensa- mente manifestaron su oposicién al régimen de Diaz fue Ricardo Flores Magon (1873-1922). Cuando tenia veinte afios, Flo- res Magon se inicid como periodista en El Demécrata, un diario de oposicién. Siete afios después, en 1900, con su hermano Jesus fund6 el periddico Regeneracion, cuyos ataques contra el presidente Diaz le valieron ser encarcelado. Tras nueyas prisiones, en 1904 salid desterrado a-San Antonio, Texas, donde vol- vié a publicar Regeneracién, ahora con su hermano Enrique. Dos afios después, en Saint Louis Missouri, a donde Ilegaron hu-"
Enrique Flores Magón,"y Pine Sudrer Revolucionario en el exilio no de los periodistas que mas intensa- mente manifestaron su oposicién al régimen de Diaz fue Ricardo Flores Magon (1873-1922). Cuando tenia veinte afios, Flo- res Magon se inicid como periodista en El Demécrata, un diario de oposicién. Siete afios después, en 1900, con su hermano Jesus fund6 el periddico Regeneracion, cuyos ataques contra el presidente Diaz le valieron ser encarcelado. Tras nueyas prisiones, en 1904 salid desterrado a-San Antonio, Texas, donde vol- vié a publicar Regeneracién, ahora con su hermano Enrique. Dos afios después, en Saint Louis Missouri, a donde Ilegaron hu-"
"Saint Louis, Missouri","y Pine Sudrer Revolucionario en el exilio no de los periodistas que mas intensa- mente manifestaron su oposicién al régimen de Diaz fue Ricardo Flores Magon (1873-1922). Cuando tenia veinte afios, Flo- res Magon se inicid como periodista en El Demécrata, un diario de oposicién. Siete afios después, en 1900, con su hermano Jesus fund6 el periddico Regeneracion, cuyos ataques contra el presidente Diaz le valieron ser encarcelado. Tras nueyas prisiones, en 1904 salid desterrado a-San Antonio, Texas, donde vol- vié a publicar Regeneracién, ahora con su hermano Enrique. Dos afios después, en Saint Louis Missouri, a donde Ilegaron hu-"
Ricardo Flores Magón,"yendo, los Flores Magén fundaron ei Partido Liberal Mexicano, que pronto se ex- tendié por todo México, aunque su dirigen- te principal se mantuvo en el exilio. En enero de 1911 los seguidores de Flo- res Magn levantaron en armas a Baja Cali- fornia y tomaron Tijuana y Mexicali. Made- ro no logré atraerlos a su movimiento, pues Ricardo Flores Magon lo consideraba una falsa revolucién. En marzo de 1918, durante la primera * Guerra Mundial, el haber firmado un ma- nifiesto dirigido a los anarquistas de todo el mundo valié a Ricardo Flores Magén ser condenado a veinte afios"
Partido Liberal Mexicano,"yendo, los Flores Magén fundaron ei Partido Liberal Mexicano, que pronto se ex- tendié por todo México, aunque su dirigen- te principal se mantuvo en el exilio. En enero de 1911 los seguidores de Flo- res Magn levantaron en armas a Baja Cali- fornia y tomaron Tijuana y Mexicali. Made- ro no logré atraerlos a su movimiento, pues Ricardo Flores Magon lo consideraba una falsa revolucién. En marzo de 1918, durante la primera * Guerra Mundial, el haber firmado un ma- nifiesto dirigido a los anarquistas de todo el mundo valié a Ricardo Flores Magén ser condenado a veinte afios"
res Magn,"yendo, los Flores Magén fundaron ei Partido Liberal Mexicano, que pronto se ex- tendié por todo México, aunque su dirigen- te principal se mantuvo en el exilio. En enero de 1911 los seguidores de Flo- res Magn levantaron en armas a Baja Cali- fornia y tomaron Tijuana y Mexicali. Made- ro no logré atraerlos a su movimiento, pues Ricardo Flores Magon lo consideraba una falsa revolucién. En marzo de 1918, durante la primera * Guerra Mundial, el haber firmado un ma- nifiesto dirigido a los anarquistas de todo el mundo valié a Ricardo Flores Magén ser condenado a veinte afios"
